date,code,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_userCount,player_id,player_fieldTranslations_nameTranslation_ar,isHome,shotType,situation,playerCoordinates_x,playerCoordinates_y,playerCoordinates_z,bodyPart,goalMouthLocation,goalMouthCoordinates_x,goalMouthCoordinates_y,goalMouthCoordinates_z,blockCoordinates_x,blockCoordinates_y,blockCoordinates_z,id,time,addedTime,timeSeconds,draw_start_x,draw_start_y,draw_block_x,draw_block_y,draw_end_x,draw_end_y,draw_goal_x,draw_goal_y,reversedPeriodTime,reversedPeriodTimeSeconds,incidentType,goalType,xg,xgot,shootoutOrder
08022022,10117562,Mohamed Hany,,,mohamed-hany,M. Hany,D,30,1043,826545,هاني,False,save,assisted,13.7,73.6,0,right-foot,high-left,0.0,52.9,24.1,1.2,52.9,0.0,1384104,90,5.0,5677,73.6,13.7,52.9,1.2,47.1,0.0,47.1,75.9,1,623,shot,,,,
08022022,10117562,Deyverson,,,deyverson,Deyverson,F,16,1846,270287,ديفيرسون,True,miss,regular,22.1,58.1,0,left-foot,left,0.0,79.5,15.3,,,,1384103,90,2.0,5461,58.1,22.1,,,20.5,0.0,20.5,84.7,1,839,shot,,,,
08022022,10117562,Marcos Rocha,,,marcos-rocha,Marcos Rocha,D,2,976,82576,,True,miss,regular,15.7,54.6,0,right-foot,close-high-right,0.0,43.7,58.3,,,,1384102,83,,4921,54.6,15.7,,,56.3,0.0,56.3,41.7,8,479,shot,,,,
08022022,10117562,Ahmed  Abdelkader,,,ahmed-abdelkader,A. Abdelkader,M,11,1314,1000226,,False,save,assisted,24.9,25.6,0,right-foot,low-right,0.0,46.4,5.7,1.9,47.7,0.0,1384101,72,,4266,25.6,24.9,47.7,1.9,53.6,0.0,53.6,94.3,19,1134,shot,,,,
08022022,10117562,Hamdi Fathi,,,hamdi-fathi,H. Fathi,M,8,2621,918913,حمدي,False,miss,assisted,6.5,63.1,0,head,close-high,0.0,49.4,59.7,,,,1384100,68,,4033,63.1,6.5,,,50.6,0.0,50.6,40.3,23,1367,shot,,,,
08022022,10117562,Taher Mohamed,,,taher-mohamed,T. Mohamed,M,29,903,1064939,,False,miss,assisted,9.3,54.3,0,other,right,0.0,18.7,9.7,2.0,74.2,0.0,1384099,64,,3807,54.3,9.3,74.2,2.0,81.3,0.0,81.3,90.3,27,1593,shot,,,,
08022022,10117562,Dudu,,,dudu,Dudu,M,7,4183,147464,دودو,True,save,assisted,17.6,56.3,0,left-foot,low-centre,0.0,49.3,13.9,2.5,50.7,0.0,1384098,63,,3729,56.3,17.6,50.7,2.5,50.7,0.0,50.7,86.1,28,1671,shot,,,,
08022022,10117562,Mohamed Sherif,,,mohamed-sherif,M. Sherif,F,9,5823,918784,شريف,False,block,assisted,13.6,44.2,0,right-foot,low-centre,0.0,49.9,19.0,11.9,44.9,0.0,1384097,62,,3677,44.2,13.6,44.9,11.9,50.1,0.0,50.1,81.0,29,1723,shot,,,,
08022022,10117562,Mohamed Magdy Afsha,,,mohamed-magdy-afsha,M. Magdy Afsha,M,19,2020,918914,,False,block,corner,27.2,47.0,0,right-foot,low-centre,0.0,50.4,19.0,16.6,48.0,0.0,1384096,61,,3601,47.0,27.2,48.0,16.6,49.6,0.0,49.6,81.0,30,1799,shot,,,,
08022022,10117562,Hamdi Fathi,,,hamdi-fathi,H. Fathi,M,8,2621,918913,حمدي,False,block,assisted,24.6,62.9,0,right-foot,low-centre,0.0,48.7,19.0,21.0,61.2,0.0,1384095,60,,3573,62.9,24.6,61.2,21.0,51.3,0.0,51.3,81.0,31,1827,shot,,,,
08022022,10117562,Hamdi Fathi,,,hamdi-fathi,H. Fathi,M,8,2621,918913,حمدي,False,save,corner,9.6,46.0,0,head,low-centre,0.0,49.5,5.1,0.59999999999999,48.6,0.0,1384094,57,,3377,46.0,9.6,48.6,0.59999999999999,50.5,0.0,50.5,94.9,34,2023,shot,,,,
08022022,10117562,Ali Maâloul,,,ali-maaloul,A. Maâloul,D,21,11242,332547,,False,block,assisted,13.7,34.2,0,left-foot,low-right,0.0,47.2,19.0,11.4,37.4,0.0,1384093,55,,3270,34.2,13.7,37.4,11.4,52.8,0.0,52.8,81.0,36,2130,shot,,,,
08022022,10117562,Ali Maâloul,,,ali-maaloul,A. Maâloul,D,21,11242,332547,,False,miss,free-kick,22.6,60.6,0,left-foot,close-high,0.0,44.7,59.7,,,,1384092,52,,3068,60.6,22.6,,,55.3,0.0,55.3,40.3,39,2332,shot,,,,
08022022,10117562,Dudu,,,dudu,Dudu,M,7,4183,147464,دودو,True,goal,fast-break,8.7,72.1,0,right-foot,high-centre,0.0,51.1,31.0,,,,1384091,49,,2898,72.1,8.7,,,48.9,0.0,48.9,69.0,42,2502,shot,regular,,,
08022022,10117562,Mohamed Magdy Afsha,,,mohamed-magdy-afsha,M. Magdy Afsha,M,19,2020,918914,,False,save,assisted,31.8,25.8,0,right-foot,low-left,0.0,53.9,5.7,1.2,48.7,0.0,1384090,46,,2758,25.8,31.8,48.7,1.2,46.1,0.0,46.1,94.3,45,2642,shot,,,,
08022022,10117562,Amr El-Solia,,,amr-el-solia,A. El-Solia,M,17,1894,1102389,,False,save,regular,17.2,49.7,0,right-foot,low-centre,0.0,50.6,9.5,1.2,49.8,0.0,1384089,45,3.0,2836,49.7,17.2,49.8,1.2,49.4,0.0,49.4,90.5,1,2564,shot,,,,
08022022,10117562,Amr El-Solia,,,amr-el-solia,A. El-Solia,M,17,1894,1102389,,False,miss,assisted,28.7,47.9,0,right-foot,high-right,0.0,40.7,73.6,,,,1384088,43,,2543,47.9,28.7,,,59.3,0.0,59.3,26.4,3,157,shot,,,,
08022022,10117562,Raphael Veiga,,,raphael-veiga,Raphael Veiga,M,23,8015,840020,رافائيل فييغا,True,goal,assisted,13.8,59.2,0,right-foot,low-left,0.0,53.5,1.9,,,,1384087,39,,2329,59.2,13.8,,,46.5,0.0,46.5,98.1,7,371,shot,regular,,,
08022022,10117562,Joaquín Piquerez,,,joaquin-piquerez,J. Piquerez,D,22,1963,881110,,True,block,corner,22.6,58.8,0,right-foot,low-centre,0.0,49.6,19.0,9.7,52.5,0.0,1384086,33,,1925,58.8,22.6,52.5,9.7,50.4,0.0,50.4,81.0,13,775,shot,,,,
08022022,10117562,Joaquín Piquerez,,,joaquin-piquerez,J. Piquerez,D,22,1963,881110,,True,miss,corner,24.2,49.9,0,left-foot,close-right,0.0,40.8,8.3,12.0,54.2,0.0,1384085,33,,1923,49.9,24.2,54.2,12.0,59.2,0.0,59.2,91.7,13,777,shot,,,,
08022022,10117562,Zé Rafael,,,ze-rafael,Z. Rafael,M,8,1391,329069,,True,block,assisted,21.6,43.1,0,left-foot,low-centre,0.0,50.4,19.0,11.9,46.0,0.0,1384084,32,,1903,43.1,21.6,46.0,11.9,49.6,0.0,49.6,81.0,14,797,shot,,,,
08022022,10117562,Raphael Veiga,,,raphael-veiga,Raphael Veiga,M,23,8015,840020,رافائيل فييغا,True,block,assisted,13.1,38.2,0,left-foot,low-left,0.0,53.5,19.0,12.1,38.8,0.0,1384083,27,,1574,38.2,13.1,38.8,12.1,46.5,0.0,46.5,81.0,19,1126,shot,,,,
08022022,10117562,Raphael Veiga,,,raphael-veiga,Raphael Veiga,M,23,8015,840020,رافائيل فييغا,True,save,assisted,11.0,41.9,0,head,low-right,0.0,46.1,13.9,0.90000000000001,48.2,0.0,1384082,14,,833,41.9,11.0,48.2,0.90000000000001,53.9,0.0,53.9,86.1,32,1867,shot,,,,
08022022,10117562,Rony,,,rony,Rony,F,10,3832,835260,روني,True,miss,throw-in-set-piece,9.6,64.2,0,head,left,0.0,71.8,9.7,0.59999999999999,35.9,0.0,1384081,4,,219,64.2,9.6,35.9,0.59999999999999,28.2,0.0,28.2,90.3,42,2481,shot,,,,
08022022,10117562,Dudu,,,dudu,Dudu,M,7,4183,147464,دودو,True,miss,assisted,28.8,62.9,0,right-foot,right,0.0,23.5,18.1,,,,1384080,3,,122,62.9,28.8,,,76.5,0.0,76.5,81.9,43,2578,shot,,,,
22052019,8210172,Deyverson,,,deyverson,Deyverson,F,16,1846,270287,ديفيرسون,False,miss,set-piece,22.3,68.3,0,left-foot,high-right,0.0,38.3,87.5,,,,604675,90,6.0,5723,68.3,22.3,,,61.7,0.0,61.7,12.5,1,577,shot,,,,
22052019,8210172,Gustavo,,,gustavo,Gustavo,F,21,1,869684,,True,miss,assisted,11.3,29.7,0,right-foot,left,0.0,96.1,22.2,1.6,14.4,0.0,604674,90,3.0,5543,29.7,11.3,14.4,1.6,3.9,0.0,3.9,77.8,1,757,shot,,,,
22052019,8210172,Moisés,,,moises,Moises,M,10,559,243249,,False,goal,free-kick,28.7,51.7,0,right-foot,low-right,0.0,46.1,7.0,,,,604673,90,2.0,5479,51.7,28.7,,,53.9,0.0,53.9,93.0,1,821,shot,regular,,,
22052019,8210172,Eloir,,,eloir,Eloir,M,15,16,871217,,True,block,assisted,27.4,47.7,0,left-foot,,,,,23.3,48.6,0.0,604672,85,,5065,47.7,27.4,48.6,23.3,,,,,6,335,shot,,,,
22052019,8210172,Eloir,,,eloir,Eloir,M,15,16,871217,,True,miss,regular,29.3,46.6,0,right-foot,high,0.0,48.7,91.7,,,,604671,83,,4952,46.6,29.3,,,51.3,0.0,51.3,8.3,8,448,shot,,,,
22052019,8210172,Diones,,,diones,Diones,M,,5,243461,,True,miss,regular,28.7,30.1,0,right-foot,left,0.0,65.9,11.1,,,,604670,77,,4577,30.1,28.7,,,34.1,0.0,34.1,88.9,14,823,shot,,,,
22052019,8210172,Eloir,,,eloir,Eloir,M,15,16,871217,,True,block,assisted,13.6,31.5,0,left-foot,,,,,11.8,34.5,0.0,604669,77,,4574,31.5,13.6,34.5,11.8,,,,,14,826,shot,,,,
22052019,8210172,João Paulo,,,joao-paulo,J. Paulo,M,8,6,807776,,True,miss,assisted,28.5,20.1,0,right-foot,high-right,0.0,31.8,72.2,,,,604668,69,,4121,20.1,28.5,,,68.2,0.0,68.2,27.8,22,1279,shot,,,,
22052019,8210172,Salatiel,,,salatiel,Salatiel,F,,36,973885,,True,save,regular,11.4,62.0,0,right-foot,low-right,0.0,47.6,10.8,6.3,57.0,0.0,604667,63,,3721,62.0,11.4,57.0,6.3,52.4,0.0,52.4,89.2,28,1679,shot,,,,
22052019,8210172,Moisés,,,moises,Moises,M,10,559,243249,,False,block,corner,19.7,53.0,0,right-foot,,,,,15.8,52.7,0.0,604666,52,,3069,53.0,19.7,52.7,15.8,,,,,39,2331,shot,,,,
22052019,8210172,Eloir,,,eloir,Eloir,M,15,16,871217,,True,save,set-piece,14.9,58.3,0,right-foot,high-right,0.0,46.4,27.2,1.4,53.1,0.0,604665,48,,2848,58.3,14.9,53.1,1.4,53.6,0.0,53.6,72.8,43,2552,shot,,,,
22052019,8210172,Everton Silva,,,everton-silva,E. Silva,D,,1,985078,,True,block,free-kick,24.2,28.7,0,right-foot,,,,,15.4,37.0,0.0,604664,48,,2843,28.7,24.2,37.0,15.4,,,,,43,2557,shot,,,,
22052019,8210172,Felipe Dias,,,felipe-dias,F. Dias,M,,1,871491,,True,miss,assisted,5.1,63.8,0,head,close-right,0.0,43.7,18.1,,,,604663,41,,2420,63.8,5.1,,,56.3,0.0,56.3,81.9,5,280,shot,,,,
22052019,8210172,Hyoran,,,hyoran,Hyoran,M,,468,551348,هيوران,False,save,free-kick,25.7,41.1,0,right-foot,high-left,0.0,53.9,27.8,1.5,50.0,0.0,604662,37,,2176,41.1,25.7,50.0,1.5,46.1,0.0,46.1,72.2,9,524,shot,,,,
22052019,8210172,Salatiel,,,salatiel,Salatiel,F,,36,973885,,True,miss,corner,4.4,49.1,0,head,high,0.0,48.6,68.1,,,,604661,32,,1918,49.1,4.4,,,51.4,0.0,51.4,31.9,14,782,shot,,,,
22052019,8210172,Salatiel,,,salatiel,Salatiel,F,,36,973885,,True,block,assisted,10.7,37.4,0,left-foot,,,,,9.6,38.8,0.0,604660,32,,1868,37.4,10.7,38.8,9.6,,,,,14,832,shot,,,,
22052019,8210172,Edu Dracena,,,edu-dracena,E. Dracena,D,3,59,18763,,False,miss,throw-in-set-piece,6.3,36.2,0,head,left,0.0,60.5,9.7,,,,604659,19,,1136,36.2,6.3,,,39.5,0.0,39.5,90.3,27,1564,shot,,,,
22052019,8210172,Eloir,,,eloir,Eloir,M,15,16,871217,,True,block,set-piece,25.5,42.1,0,left-foot,,,,,18.0,44.8,0.0,604658,15,,854,42.1,25.5,44.8,18.0,,,,,31,1846,shot,,,,
22052019,8210172,Felipe Dias,,,felipe-dias,F. Dias,M,,1,871491,,True,miss,corner,5.7,35.1,0,right-foot,left,0.0,65.0,15.3,,,,604657,3,,174,35.1,5.7,,,35.0,0.0,35.0,84.7,43,2526,shot,,,,
05072023,11335832,Diego Costa,Diego,Costa,diego-costa,D. Costa,D,,878,995293,,True,save,set-piece,8.4,52.5,0,head,low-centre,0.0,49.7,6.3,1.2,50.4,0.0,2095475,88,,5246,52.5,8.4,50.4,1.2,50.3,0.0,50.3,93.7,3,154,shot,,,,
05072023,11335832,Rafinha,,,rafinha,Rafinha,D,,1732,12634,رافينيا,True,goal,assisted,21.4,67.8,0,right-foot,high-left,0.0,54.4,25.9,,,,2095471,83,,4920,67.8,21.4,,,45.6,0.0,45.6,74.1,8,480,shot,regular,,,
05072023,11335832,Richard Ríos,,,richard-rios,R. Ríos,M,,2199,1015292,,False,block,set-piece,19.9,64.9,0,right-foot,low-centre,0.0,49.3,19.0,18.2,63.7,0.0,2095470,81,,4851,64.9,19.9,63.7,18.2,50.7,0.0,50.7,81.0,10,549,shot,,,,
05072023,11335832,Wellington Rato,,,wellington-rato,W. Rato,M,,813,865356,,True,block,assisted,8.1,56.7,0,left-foot,low-centre,0.0,49.8,19.0,1.8,51.6,0.0,2095469,79,,4690,56.7,8.1,51.6,1.8,50.2,0.0,50.2,81.0,12,710,shot,,,,
05072023,11335832,Juan,,,juan,Juan,F,,459,1009928,,True,block,assisted,8.0,40.9,0,right-foot,low-centre,0.0,50.9,19.0,6.7,42.2,0.0,2095468,79,,4687,40.9,8.0,42.2,6.7,49.1,0.0,49.1,81.0,12,713,shot,,,,
05072023,11335832,Rodrigo Nestor,,,rodrigo-nestor,R. Nestor,M,,1087,905461,,True,miss,assisted,26.7,76.1,0,left-foot,close-left,0.0,59.2,16.7,,,,2095463,72,,4263,76.1,26.7,,,40.8,0.0,40.8,83.3,19,1137,shot,,,,
05072023,11335832,Richard Ríos,,,richard-rios,R. Ríos,M,,2199,1015292,,False,save,assisted,26.0,70.5,0,right-foot,low-right,0.0,47.1,4.4,0.90000000000001,50.4,0.0,2095462,71,,4201,70.5,26.0,50.4,0.90000000000001,52.9,0.0,52.9,95.6,20,1199,shot,,,,
05072023,11335832,Endrick,,,endrick,Endrick,F,,36973,1174937,إندريك,False,block,assisted,9.4,67.8,0,left-foot,low-right,0.0,46.5,19.0,8.4,66.2,0.0,2095458,64,,3794,67.8,9.4,66.2,8.4,53.5,0.0,53.5,81.0,27,1606,shot,,,,
05072023,11335832,Wellington Rato,,,wellington-rato,W. Rato,M,,813,865356,,True,miss,assisted,19.5,69.6,0,left-foot,left,0.0,59.8,13.9,,,,2095455,62,,3712,69.6,19.5,,,40.2,0.0,40.2,86.1,29,1688,shot,,,,
05072023,11335832,Rodriguinho,Rodriguinho,,rodriguinho,Rodriguinho,M,,432,1200730,,True,miss,assisted,22.4,23.4,0,right-foot,high-right,0.0,41.3,87.5,,,,2095451,58,,3457,23.4,22.4,,,58.7,0.0,58.7,12.5,33,1943,shot,,,,
05072023,11335832,Alan Franco,,,alan-franco,Alan Franco,D,,636,875402,,True,miss,set-piece,13.5,46.7,0,head,high-right,0.0,39.5,79.2,,,,2095445,55,,3243,46.7,13.5,,,60.5,0.0,60.5,20.8,36,2157,shot,,,,
05072023,11335832,Pablo Maia,Pablo Maia,,pablo-maia,P. Maia,M,,1080,1120721,,True,miss,corner,30.5,47.8,0,right-foot,high-right,0.0,39.2,79.2,,,,2095442,53,,3163,47.8,30.5,,,60.8,0.0,60.8,20.8,38,2237,shot,,,,
05072023,11335832,Caio Paulista,,,caio-paulista,C. Paulista,D,,824,931591,,True,miss,regular,11.6,33.6,0,left-foot,high-left,0.0,59.2,69.4,,,,2095434,49,,2919,33.6,11.6,,,40.8,0.0,40.8,30.6,42,2481,shot,,,,
05072023,11335832,Wellington Rato,,,wellington-rato,W. Rato,M,,813,865356,,True,block,corner,14.1,73.5,0,left-foot,low-centre,0.0,49.0,19.0,9.6,66.2,0.0,2095423,45,,2682,73.5,14.1,66.2,9.6,51.0,0.0,51.0,81.0,1,18,shot,,,,
05072023,11335832,Wellington Rato,,,wellington-rato,W. Rato,M,,813,865356,,True,miss,corner,8.7,73.2,0,right-foot,high,0.0,46.9,81.9,,,,2095422,43,,2538,73.2,8.7,,,53.1,0.0,53.1,18.1,3,162,shot,,,,
05072023,11335832,Wellington Rato,,,wellington-rato,W. Rato,M,,813,865356,,True,save,assisted,21.7,42.5,0,left-foot,high-centre,0.0,50.2,29.1,2.2,49.8,0.0,2095421,42,,2487,42.5,21.7,49.8,2.2,49.8,0.0,49.8,70.9,4,213,shot,,,,
05072023,11335832,Richard Ríos,,,richard-rios,R. Ríos,M,,2199,1015292,,False,miss,corner,24.1,66.3,0,right-foot,close-right,0.0,43.7,8.3,,,,2095420,41,,2428,66.3,24.1,,,56.3,0.0,56.3,91.7,5,272,shot,,,,
05072023,11335832,Caio Paulista,,,caio-paulista,C. Paulista,D,,824,931591,,True,miss,corner,20.4,39.5,0,left-foot,high-left,0.0,58.2,77.8,,,,2095419,37,,2201,39.5,20.4,,,41.8,0.0,41.8,22.2,9,499,shot,,,,
05072023,11335832,Wellington Rato,,,wellington-rato,W. Rato,M,,813,865356,,True,miss,assisted,7.8,57.8,0,head,right,0.0,11.1,11.1,,,,2095418,35,,2085,57.8,7.8,,,88.9,0.0,88.9,88.9,11,615,shot,,,,
05072023,11335832,Jonathan Calleri,,,jonathan-calleri,J. Calleri,F,,4741,340519,,True,miss,assisted,2.2,38.8,0,right-foot,close-left,0.0,57.8,11.1,,,,2095417,32,,1882,38.8,2.2,,,42.2,0.0,42.2,88.9,14,818,shot,,,,
05072023,11335832,Caio Paulista,,,caio-paulista,C. Paulista,D,,824,931591,,True,miss,corner,30.8,53.1,0,left-foot,high,0.0,51.3,87.5,,,,2095414,27,,1588,53.1,30.8,,,48.7,0.0,48.7,12.5,19,1112,shot,,,,
